target,target_col,horizon,model,params_json,mean_rmse,mean_mae,mean_oos_r2_vs_persistence,fold_count
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",1.1861478669739938,1.02593861632548,-1.3846145556947065,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",1.2265955284985883,1.0663086117792477,-1.6518381053501294,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",1.2323767205965814,1.0690399397913777,-1.658017779224643,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",1.2535178537685048,1.096522406420106,-1.715828228409274,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",1.2580579744260043,1.097477841176013,-1.789702040083612,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",1.2617604400547526,1.1063620349691854,-1.8117800631766228,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",1.2662410310414127,1.1032890699455162,-1.8366147126776842,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",1.2695412252811533,1.1062943227858641,-1.76906390716779,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",1.2702379474592844,1.1122838625347502,-1.85482604982038,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",1.275828519430274,1.1177545153448678,-1.6634071579426883,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",1.2784405571582291,1.1211525715330974,-1.7919973689040614,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",1.2887238656275628,1.1260730052254984,-1.7841827378511155,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",1.2889009931134474,1.1275795282632683,-1.7565384144178742,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",1.2951435634106083,1.143561903770941,-1.782063289387258,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",1.3043305559820002,1.1399611649556711,-1.7887232456059075,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",1.3066810115782765,1.1535308725228457,-1.7390331611262775,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",1.3070385898299997,1.1441725243724923,-2.0922940941701413,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",1.3118555096286275,1.149864318557484,-2.0776315171806012,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",1.3145301190172924,1.1506072644950596,-1.866956263370301,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",1.323238985654134,1.164803046548525,-2.0374426972037996,3
CPI,cpi_target_12,12,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",1.3336619065352249,1.173660652095362,-2.0966109988599597,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",2.6551809075711366,2.397497788354939,-9.11819821920277,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",2.655592694139987,2.3979407868541673,-9.121448084136158,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",2.655634046478142,2.3979855085284227,-9.12177471500331,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",2.7178877332302567,2.453526019092805,-9.326870261425833,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",2.7182348037359314,2.453902130832373,-9.329574743519833,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",2.7182589921849307,2.4539275846012454,-9.329759388991826,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",2.771063690062189,2.509501498591568,-9.623955774956139,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",2.771499925973791,2.509984857240711,-9.627459513771596,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",2.7715464528360223,2.510033133019211,-9.627838296940432,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",2.8268187937702947,2.568645084862337,-9.697020437479523,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",2.827392226739709,2.569333294488074,-9.701490020987615,3
CPI,cpi_target_12,12,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",2.8276134806776922,2.569605104834958,-9.703226747139299,3
CPI,cpi_target_12,12,Lasso,"{""alpha"": 0.1}",1.3807345484861753,1.0944517473261195,-2.0858651854646744,3
CPI,cpi_target_12,12,Lasso,"{""alpha"": 0.05}",1.5797605635190364,1.2659978115078758,-2.6594651315554185,3
CPI,cpi_target_12,12,Lasso,"{""alpha"": 0.02}",1.8120604755040928,1.470837689840132,-3.719962749169225,3
CPI,cpi_target_12,12,Lasso,"{""alpha"": 0.01}",2.0097650575772534,1.6681299054601804,-4.852782620991693,3
CPI,cpi_target_12,12,Lasso,"{""alpha"": 0.005}",2.2100199600441526,1.9010421218534201,-6.114226200630365,3
CPI,cpi_target_12,12,Lasso,"{""alpha"": 0.001}",2.5241887646359564,2.2649350887895987,-8.442595536999923,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",1.1333472846140173,0.9734960353519697,-1.2048724400438644,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",1.1389357095140145,0.9772784914832728,-1.234914805483899,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",1.1531738021557396,0.9850030966284299,-1.2477674407237471,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",1.1625141908301313,0.9925197937757516,-1.2863143740477196,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",1.1769991266843325,1.0199818234900289,-1.1247249710181704,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",1.181002648862856,1.023056402077689,-1.0938297844659066,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",1.1916205936816218,1.027926051870604,-1.1940867556408807,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",1.1995324494959003,1.036603496821417,-1.1659740147828586,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",1.2146647750753214,1.0479489750369348,-1.2341700412326106,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",1.2332673882327354,1.0665890684034636,-1.2624776742691621,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",1.2366595089161967,1.0621563189558174,-1.305607909507814,3
CPI,cpi_target_12,12,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",1.2601869316469696,1.0869584171522624,-1.3493240080084117,3
CPI,cpi_target_12,12,Ridge,"{""alpha"": 10.0}",1.580346138018206,1.2851078325443663,-2.80889533120537,3
CPI,cpi_target_12,12,Ridge,"{""alpha"": 5.0}",1.771589755322912,1.4541396092109233,-3.6310148596718896,3
CPI,cpi_target_12,12,Ridge,"{""alpha"": 2.0}",2.0326368538078863,1.7347267829444881,-5.0187610594084004,3
CPI,cpi_target_12,12,Ridge,"{""alpha"": 1.0}",2.2155016317847394,1.9297951300238763,-6.172839822619776,3
CPI,cpi_target_12,12,Ridge,"{""alpha"": 0.5}",2.3640979580164774,2.092540129347865,-7.218416700791477,3
CPI,cpi_target_12,12,Ridge,"{""alpha"": 0.1}",2.546894063306704,2.2927763171227937,-8.635763373507588,3
CPI,cpi_target_12,12,Ridge,"{""alpha"": 0.01}",2.6020772694092154,2.3525749287236777,-9.092215292040446,3
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.95}",2.3163699299176987,1.8186618949556803,-0.7013476701877497,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.8}",2.328924754612125,1.8283365218868717,-0.7153242244981783,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.5}",2.348637514509452,1.8436378821480683,-0.7269853388432891,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.2}",2.3634997959817,1.8554744814116426,-0.7436655621839754,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.95}",2.4154345841956304,1.9030763917602356,-0.9206751927116401,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.8}",2.422343313790275,1.9151082083941153,-0.9266584764734984,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.5}",2.447887508172286,1.9512800151557927,-0.9222431788821911,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.01, ""l1_ratio"": 0.2}",2.47973552849543,1.992421874907761,-0.9216482509907982,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.95}",2.7184342069910263,2.262404663979038,-1.376486328145007,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.8}",2.7185871101303807,2.2629815639180606,-1.3699302421027073,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.5}",2.718988258308298,2.2641799544771755,-1.3575397946290924,4
PCE,pce_target_3,3,ElasticNet,"{""alpha"": 0.001, ""l1_ratio"": 0.2}",2.7195149303399115,2.2654417488718663,-1.3460431343789863,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",2.180491047352149,1.6449942530201198,-0.5028052378859892,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",2.184545352008131,1.6470646488512608,-0.5196447774159467,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",2.233170827676618,1.6839484045073925,-0.5338674616765868,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",2.23555352590064,1.6887896206213382,-0.536667277114529,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",2.2618784300486277,1.748784910476466,-0.6353838708891275,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",2.274584394708321,1.7648693465840968,-0.6414955422368499,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",2.2848715805669495,1.756987190538513,-0.6404100269082618,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.9}",2.297645484541987,1.7890664699765377,-0.6917042139570113,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",2.299685893718491,1.7793534238921647,-0.6719915637400489,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8}",2.3092967052279545,1.7976953170867584,-0.7159210701568333,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",2.3132448611465546,1.7876571298086215,-0.7120753588087743,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",2.317709845620568,1.7895722649008183,-0.7037295202043548,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.9}",2.327369271909107,1.8079147421257398,-0.7726534479772942,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",2.3290181008049506,1.8275555547776894,-0.7398287357475035,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8}",2.3458750943638567,1.8318179788338373,-0.7601038546109851,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.9}",2.3502388978403994,1.8276505111391073,-0.8342939679049726,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.9}",2.354986179372017,1.858968937025078,-0.8177850034549041,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.02, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",2.3623616694247507,1.8640651519233131,-0.7997191813522284,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 200, ""subsample"": 0.8}",2.3645747274114166,1.842193238785637,-0.807424392577309,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.9}",2.3700205590458476,1.834396403656261,-0.8665989300438371,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.9}",2.3996566414303144,1.9184971345310133,-0.9120544269809202,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8}",2.418419512148689,1.8895386039919944,-0.9450758895318178,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 200, ""subsample"": 0.8}",2.42542142186777,1.9356193971441424,-0.9137272438616355,4
PCE,pce_target_3,3,GradientBoosting,"{""learning_rate"": 0.05, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8}",2.4538725775849226,1.9802909465361134,-1.0040035753740626,4
PCE,pce_target_3,3,Huber,"{""alpha"": 0.001, ""epsilon"": 1.75}",3.1161010146651225,2.7128507151375154,-1.2998654310779132,4
PCE,pce_target_3,3,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.75}",3.117241203765064,2.713966276391486,-1.301317965733409,4
PCE,pce_target_3,3,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.75}",3.117326992451022,2.714046511180518,-1.301434936849051,4
PCE,pce_target_3,3,Huber,"{""alpha"": 0.001, ""epsilon"": 1.5}",3.2063518295571183,2.8064562932975505,-1.2774523611029478,4
PCE,pce_target_3,3,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.5}",3.2074366948468356,2.8074990022227415,-1.2786911584998588,4
PCE,pce_target_3,3,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.5}",3.2075460606175468,2.8076040455869706,-1.278816514039894,4
PCE,pce_target_3,3,Huber,"{""alpha"": 0.001, ""epsilon"": 1.1}",3.21632638370821,2.8074877112525636,-1.463488715829393,4
PCE,pce_target_3,3,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.1}",3.218158880966681,2.809323076931803,-1.4660352768610796,4
PCE,pce_target_3,3,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.1}",3.218240390433559,2.809400313912264,-1.4659213183219557,4
PCE,pce_target_3,3,Huber,"{""alpha"": 0.001, ""epsilon"": 1.35}",3.265476056050751,2.870336463504206,-1.2526576469198543,4
PCE,pce_target_3,3,Huber,"{""alpha"": 0.0001, ""epsilon"": 1.35}",3.2666398828981182,2.8714694623641566,-1.2538893685398769,4
PCE,pce_target_3,3,Huber,"{""alpha"": 1e-05, ""epsilon"": 1.35}",3.266754643293269,2.871581900497917,-1.2540103073826443,4
PCE,pce_target_3,3,Lasso,"{""alpha"": 0.1}",2.212549026157352,1.718960497264753,-0.5528375304656452,4
PCE,pce_target_3,3,Lasso,"{""alpha"": 0.05}",2.3118394933498845,1.8150619628704217,-0.6961167673017801,4
PCE,pce_target_3,3,Lasso,"{""alpha"": 0.02}",2.406890550216046,1.8991790602684109,-0.8627820554446624,4
PCE,pce_target_3,3,Lasso,"{""alpha"": 0.01}",2.415343930441423,1.9033959733425934,-0.9188432027663078,4
PCE,pce_target_3,3,Lasso,"{""alpha"": 0.005}",2.5233624439399867,2.0326778194993786,-1.0922557691495056,4
PCE,pce_target_3,3,Lasso,"{""alpha"": 0.001}",2.718396684386726,2.2622229226652726,-1.3787311867464291,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",2.106064439522125,1.5912131763166721,-0.43869709849393923,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",2.1070375126070218,1.6184500876353531,-0.43722995320763747,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",2.1137888975937162,1.627727156688442,-0.4569369168235746,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",2.1152747311621845,1.596434241987742,-0.45231280722654094,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 200}",2.119562980550141,1.6404665664823073,-0.46092297374827323,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",2.1198589924576137,1.5969560467219346,-0.4577067023428167,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 2, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2.1275271392582003,1.6007196474374565,-0.46611100592172555,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 4, ""n_estimators"": 400}",2.1283941214136113,1.6494872977927901,-0.4879403749937566,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",2.139617262649389,1.6401693958328005,-0.504593507278911,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 4, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2.143565962506929,1.6416965009838382,-0.5061790623119117,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 400}",2.1444080632266918,1.6498256303543655,-0.5132031469882596,4
PCE,pce_target_3,3,RandomForest,"{""max_depth"": 6, ""max_features"": 0.75, ""min_samples_leaf"": 2, ""n_estimators"": 200}",2.1508038149466273,1.6521598068273002,-0.5204900331509804,4
PCE,pce_target_3,3,Ridge,"{""alpha"": 10.0}",2.2906128169754334,1.7876378734031595,-0.609261887987411,4
PCE,pce_target_3,3,Ridge,"{""alpha"": 5.0}",2.345338189655334,1.8466328215140202,-0.6929792889242378,4
PCE,pce_target_3,3,Ridge,"{""alpha"": 2.0}",2.4227958684405686,1.9304908864154366,-0.8238979995181632,4
PCE,pce_target_3,3,Ridge,"{""alpha"": 1.0}",2.4966276848844755,2.012737550564984,-0.9535048101732821,4
PCE,pce_target_3,3,Ridge,"{""alpha"": 0.5}",2.578984194855934,2.106424132162642,-1.1004362205665876,4
PCE,pce_target_3,3,Ridge,"{""alpha"": 0.1}",2.717785538918677,2.2619092259661655,-1.3540248565500639,4
PCE,pce_target_3,3,Ridge,"{""alpha"": 0.01}",2.7693932609333887,2.318930208469386,-1.4503969782393362,4
PCE,pce_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.8}",1.9493964981676686,1.5602607719657415,-2.2086401525329307,4
PCE,pce_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.95}",1.950671120959101,1.5609183935530804,-2.204952291393116,4
PCE,pce_target_6,6,ElasticNet,"{""alpha"": 0.05, ""l1_ratio"": 0.5}",1.9648169520479908,1.5871254885518638,-2.188711797905706,4
